ensembl_gene_id	external_gene_name	mouse_PC1
ENSMUSG00000044475	Ascc1	6.5403500963356
ENSMUSG00000044477	Zfand3	-0.836576504085058
ENSMUSG00000044485	Klk1b11	9.16216242254112
ENSMUSG00000044496	2510039O18Rik	-2.08718280142394
ENSMUSG00000044501	Zfp758	-5.21246827905994
ENSMUSG00000044502	Bod1	0.778677624467934
ENSMUSG00000044526	Znrf4	0.986229427447841
ENSMUSG00000044528	Tram1l1	-3.96858997124021
ENSMUSG00000044533	Rps2	4.94012436723244
ENSMUSG00000044548	Dact1	-7.12220450039345
ENSMUSG00000044550	Tceal3	-0.0480887284983647
ENSMUSG00000044551	9930012K11Rik	-6.0230809820274
ENSMUSG00000044562	Rasip1	-1.72568650859707
ENSMUSG00000044566	Cage1	-5.33433744561006
ENSMUSG00000044573	Acp1	2.0770319873793
ENSMUSG00000044595	Dnd1	-1.274799548076
ENSMUSG00000044600	Smim7	-0.47828150683424
ENSMUSG00000044617	Zbtb39	-7.38834318057823
ENSMUSG00000044626	Liph	-0.290176088801901
ENSMUSG00000044627	Swi5	6.57464765766558
ENSMUSG00000044636	Csrnp2	-9.03768315169003
ENSMUSG00000044641	Pard6b	-5.25502462405155
ENSMUSG00000044646	Zbtb7c	-5.6922340344752
ENSMUSG00000044674	Fzd1	-5.32653963919059
ENSMUSG00000044676	Zfp612	0.794823194744789
ENSMUSG00000044678	Ly6k	1.41134848438987
ENSMUSG00000044681	Cnpy1	5.28559155234698
ENSMUSG00000044700	Tmem201	-0.776887381070613
ENSMUSG00000044701	Il27	3.76591468675142
ENSMUSG00000044702	Palb2	-4.15472008489256
ENSMUSG00000044705	Olfr670	3.70217421265936
ENSMUSG00000044707	Ccnjl	-7.2874109536355
ENSMUSG00000044708	Kcnj10	-3.40025730197776
ENSMUSG00000044709	Gemin7	-1.31618450204663
ENSMUSG00000044712	Slc38a6	0.967451351316762
ENSMUSG00000044715	Gskip	-2.45137600952021
ENSMUSG00000044719	E230025N22Rik	3.03160426833619
ENSMUSG00000044730	9930104L06Rik	0.0418876830296686
ENSMUSG00000044734	Serpinb1a	0.401864356983489
ENSMUSG00000044763	Trmt10c	-9.0778566703908
ENSMUSG00000044768	Macir	-6.27949228833631
ENSMUSG00000044770	Scml4	-2.80176749872178
ENSMUSG00000044783	Hjurp	-4.93116608073732
ENSMUSG00000044786	Zfp36	-10.0745030474825
ENSMUSG00000044788	Fads6	-1.5667984799878
ENSMUSG00000044791	Setd2	-5.26855273523904
ENSMUSG00000044792	Isca1	-2.09963146930442
ENSMUSG00000044795	Cyb5d1	1.06745437589848
ENSMUSG00000044807	Zfp354c	-4.02685691829461
ENSMUSG00000044813	Shb	-6.09615336276797
ENSMUSG00000044816	D630023F18Rik	-4.84819958050372
ENSMUSG00000044820	AY074887	-0.55930363535064
ENSMUSG00000044835	Ankrd45	2.85867292074187
ENSMUSG00000044847	Lsm11	-4.75203548751824
ENSMUSG00000044854	1700056E22Rik	-0.360552640689652
ENSMUSG00000044857	Lemd2	-1.68251683677692
ENSMUSG00000044863	Defb36	3.08641511064509
ENSMUSG00000044864	Ankrd50	-6.24806621005462
ENSMUSG00000044876	Zfp444	-2.39554446421891
ENSMUSG00000044881	Coa4	-2.96960491685013
ENSMUSG00000044894	Uqcrq	5.79473883747531
ENSMUSG00000044906	4930503L19Rik	-1.98793934194795
ENSMUSG00000044912	Syt16	1.01406227589212
ENSMUSG00000044916	1700029I15Rik	-0.921811516576134
ENSMUSG00000044934	Zfp367	-6.85667437924313
ENSMUSG00000044937	Ttc41	4.69094662746769
ENSMUSG00000044948	Cfap43	-5.35220604800393
ENSMUSG00000044949	Ubtd2	-4.58265520037406
ENSMUSG00000044950	Pwwp2a	-5.36441336876861
ENSMUSG00000044952	Kctd21	-3.70560226192381
ENSMUSG00000044966	Fbxo48	-5.46859904544927
ENSMUSG00000044968	Napepld	-2.28196323767071
ENSMUSG00000044982	Sft2d3	-4.45586871837943
ENSMUSG00000044985	Olfr124	1.16599630577518
ENSMUSG00000044986	Tst	2.83815856543033
ENSMUSG00000045004	Spata21	0.612582473253933
ENSMUSG00000045005	Fzd5	-6.59553294401497
ENSMUSG00000045007	Tubg2	1.67238536545891
ENSMUSG00000045009	Prrt3	-0.769114165128938
ENSMUSG00000045027	Prss22	1.40453114979804
ENSMUSG00000045031	Cetn4	4.3143749821571
ENSMUSG00000045038	Prkce	-3.52840925503942
ENSMUSG00000045039	Megf8	4.62284550826711
ENSMUSG00000045045	Lrfn4	-4.17237879513917
ENSMUSG00000045052	Prlhr	3.4605676016728
ENSMUSG00000045062	Pcdhb7	5.01517563840495
ENSMUSG00000045071	E130308A19Rik	-3.02082877730689
ENSMUSG00000045078	Rnf216	-3.98444102765613
ENSMUSG00000045092	S1pr1	-6.37172508175946
ENSMUSG00000045095	Magi1	-2.52141941166687
ENSMUSG00000045098	Kmt5b	-5.18366055012437
ENSMUSG00000045100	Slc25a26	1.27509124723533
ENSMUSG00000045102	Poln	-1.93389730670823
ENSMUSG00000045103	Dmd	-2.15733292402745
ENSMUSG00000045106	Ccdc73	-0.163823111843221
ENSMUSG00000045107	Saysd1	-5.23617860648242
ENSMUSG00000045109	Krtap4-7	4.96208802637974
ENSMUSG00000045114	Prrt2	-1.76238254542022
ENSMUSG00000045126	Olfr1445	5.36804018054291
ENSMUSG00000045128	Rpl18a	7.54041457419576
ENSMUSG00000045132	Olfr620	4.24362583424551
ENSMUSG00000045136	Tubb2b	2.17567871606956
ENSMUSG00000045140	Pigw	-3.77338757259189
ENSMUSG00000045148	Olfr1255	0.524818968826047
ENSMUSG00000045160	Bola3	5.3201384469911
ENSMUSG00000045165	AI467606	-10.2438928920636
ENSMUSG00000045176	Borcs6	-6.04857153631626
ENSMUSG00000045179	Sox3	-1.48911441127235
ENSMUSG00000045180	Shroom2	-4.46492090536133
ENSMUSG00000045193	Cirbp	0.536673148184488
ENSMUSG00000045201	Lrrc3b	-2.48993833494158
ENSMUSG00000045205	Dpy19l4	-0.135614129405184
ENSMUSG00000045210	Vcpip1	-7.37757714090247
ENSMUSG00000045211	Nudt18	1.94364206172338
ENSMUSG00000045215	Asxl3	-6.39730195861658
ENSMUSG00000045216	Hs6st1	-5.15679563850589
ENSMUSG00000045232	Rln3	3.81463941046121
ENSMUSG00000045237	Eola1	-2.24848723477819
ENSMUSG00000045246	Kcng4	0.897023594936701
ENSMUSG00000045248	Med26	-9.11465027313842
ENSMUSG00000045251	Zfp688	-1.60096654292358
ENSMUSG00000045252	Zfp574	-8.08516306294674
ENSMUSG00000045257	Morn2	7.06635015659758
ENSMUSG00000045268	Zfp691	-2.5349169273577
ENSMUSG00000045273	Cenph	2.89275385308982
ENSMUSG00000045281	Gpr20	-3.75281133956146
ENSMUSG00000045282	Tmem86b	2.16677244820492
ENSMUSG00000045287	Rtn4rl1	-3.35136246441334
ENSMUSG00000045291	E330021D16Rik	-0.816239278212468
ENSMUSG00000045294	Insig1	-3.13296267418206
ENSMUSG00000045302	Preb	-0.953540714224861
ENSMUSG00000045312	Lhfpl2	-5.91962924081812
ENSMUSG00000045316	Fahd1	0.39998526039873
ENSMUSG00000045322	Tlr9	0.251356175569541
ENSMUSG00000045327	6330549D23Rik	-2.74379064531003
ENSMUSG00000045328	Cenpe	-1.65175289383117
ENSMUSG00000045333	Zfp423	-3.22821056768128
ENSMUSG00000045337	Defb11	-3.47971929703519
ENSMUSG00000045348	Nyap1	-2.73518693760385
ENSMUSG00000045349	Sh2d5	-1.38754405509408
ENSMUSG00000045374	Wdr81	-2.0046938149734
ENSMUSG00000045377	Tmem88	-0.235903102060931
ENSMUSG00000045378	Pxt1	1.04430603887738
ENSMUSG00000045382	Cxcr4	-12.6345590635623
ENSMUSG00000045404	Kcnk13	-0.989636583997918
ENSMUSG00000045409	Trim39	-2.66902204408194
ENSMUSG00000045410	Akr1e1	4.7285553849026
ENSMUSG00000045411	2410002F23Rik	-5.32715787179839
ENSMUSG00000045414	Dipk2a	-6.02598560623758
ENSMUSG00000045427	Hnrnph2	3.16989094327586
ENSMUSG00000045435	Tmem60	-3.61334323740508
ENSMUSG00000045438	Cox19	0.979067089045498
ENSMUSG00000045441	Gprin3	-2.53476287087769
ENSMUSG00000045464	2810002D19Rik	-2.20085175926533
ENSMUSG00000045466	Zfp956	-5.00663771194929
ENSMUSG00000045471	Hcrt	1.45536109191734
ENSMUSG00000045482	Trrap	2.32762789420459
ENSMUSG00000045503	Sys1	0.107499966911256
ENSMUSG00000045514	Olfr460	5.73884292639683
ENSMUSG00000045515	Pou3f3	-2.9150395998296
ENSMUSG00000045519	Zfp560	-1.26117577310356
ENSMUSG00000045532	C1ql1	0.326599136971329
ENSMUSG00000045538	Ddx28	-7.55128074235692
ENSMUSG00000045539	Sprr3	5.84363710021777
ENSMUSG00000045545	Krt14	4.26178704513034
ENSMUSG00000045576	St7l	-3.60600326532802
ENSMUSG00000045591	Olig3	-3.51677322490949
ENSMUSG00000045594	Glb1	7.4991551114365
ENSMUSG00000045598	Zfp553	-8.38685456548205
ENSMUSG00000045608	Dbx2	-3.12255518976137
ENSMUSG00000045624	Esf1	-3.81524243819646
ENSMUSG00000045625	Pigz	0.42698468451354
ENSMUSG00000045629	Sh3tc2	-6.36249194334587
ENSMUSG00000045636	Mtus1	-2.8456413174526
ENSMUSG00000045639	Zfp629	-4.69464864704229
ENSMUSG00000045658	Pid1	-4.10811470166237
ENSMUSG00000045659	Plekha7	-1.81733315990045
ENSMUSG00000045664	Cdc42ep2	-6.80959460947481
ENSMUSG00000045665	Mfsd5	-4.19059206601399
ENSMUSG00000045667	Smtnl2	-5.57872284253284
ENSMUSG00000045671	Spred2	-7.28725949695435
ENSMUSG00000045672	Col27a1	1.5063856078256
ENSMUSG00000045679	Pqlc3	6.67782802219923
ENSMUSG00000045690	Wdr89	-2.54509282524359
ENSMUSG00000045691	Thtpa	-4.92594990440869
ENSMUSG00000045725	Prr15	-1.89306436920471
ENSMUSG00000045730	Adrb2	-7.94617903200244
ENSMUSG00000045731	Pnoc	3.03148121054643
ENSMUSG00000045746	B230317F23Rik	-0.845080607672162
ENSMUSG00000045751	Mms22l	-3.59024878797023
ENSMUSG00000045752	Tssc4	-4.42288052627524
ENSMUSG00000045757	Zfp764	-7.68829987062129
ENSMUSG00000045763	Basp1	2.83395321791363
ENSMUSG00000045767	B230219D22Rik	-2.95797800281489
ENSMUSG00000045775	Slc16a5	-4.82074270405038
ENSMUSG00000045776	Lrtm1	4.65442765989054
ENSMUSG00000045792	Olfr578	6.47850501540202
ENSMUSG00000045795	Whamm	-3.91764354311996
ENSMUSG00000045817	Zfp36l2	-9.30751200623573
ENSMUSG00000045822	Zswim3	-5.34064474179449
ENSMUSG00000045826	Ptprcap	5.39586652858246
ENSMUSG00000045827	Serpinb9	6.04854518750456
ENSMUSG00000045854	Lyrm2	1.32148165618426
ENSMUSG00000045867	Cradd	-1.5258825165576
ENSMUSG00000045875	Adra1a	-0.966637548519177
ENSMUSG00000045896	Paip2b	0.860148052210911
ENSMUSG00000045903	Npas4	-4.62939920040893
ENSMUSG00000045917	Tmem268	-4.71712381437824
ENSMUSG00000045932	Ifit2	-2.81187813859243
ENSMUSG00000045934	Mtmr11	3.99261225026146
ENSMUSG00000045942	BC049762	-1.5519845447215
ENSMUSG00000045948	Mrps12	0.0104219055160661
ENSMUSG00000045954	Cavin2	0.21021718653321
ENSMUSG00000045962	Wnk1	-0.0194404751595508
ENSMUSG00000045969	Ing1	-3.97172884336737
ENSMUSG00000045973	Slc25a51	-3.47378457368919
ENSMUSG00000045975	C2cd2	-0.534817220558544
ENSMUSG00000045980	Tmem104	-3.09526261371534
ENSMUSG00000045983	Eif4g1	3.88186246030777
ENSMUSG00000045991	Onecut2	-0.369662883825424
ENSMUSG00000045994	B3gat1	0.1557575683156
ENSMUSG00000045996	Polr2k	2.42108681433051
ENSMUSG00000046010	Zfp830	-7.83742420312459
ENSMUSG00000046016	Olfr1364	-3.34848524609952
ENSMUSG00000046020	Pofut1	4.58219629756399
ENSMUSG00000046027	Stard5	-2.10255164245512
ENSMUSG00000046032	Snx12	2.47694440839768
ENSMUSG00000046034	Otulin	-1.04526371254967
ENSMUSG00000046056	Sbsn	3.58353867954506
ENSMUSG00000046058	Eid2	-4.93267471866428
ENSMUSG00000046062	Ppp1r15b	-7.69591653168948
ENSMUSG00000046070	Igfals	-4.13137312741219
ENSMUSG00000046079	Lrrc8d	-3.33943134516892
ENSMUSG00000046085	4931422A03Rik	2.69594175443964
ENSMUSG00000046093	Hpcal4	1.37620165851667
ENSMUSG00000046111	Cep295	-2.22371028955698
ENSMUSG00000046133	C130073F10Rik	4.06327552208533
ENSMUSG00000046138	9930021J03Rik	-5.64981706068955
ENSMUSG00000046139	Patl1	-1.88905891101988
ENSMUSG00000046152	Fut10	-2.25107578830724
ENSMUSG00000046157	Tmem229b	-1.98256090773121
ENSMUSG00000046160	Olig1	-2.70967352232358
ENSMUSG00000046168	Kcnrg	-2.61766750810324
ENSMUSG00000046169	Adamts6	-4.89612567504439
ENSMUSG00000046179	E2f8	-6.38294421206857
ENSMUSG00000046185	Zfp84	-9.18363566366757
ENSMUSG00000046186	Cd109	5.63394181608625
ENSMUSG00000046191	Pcdhb20	5.34878127602071
ENSMUSG00000046201	Scaf8	-4.27228104758306
ENSMUSG00000046203	Sprr2g	3.59467056808831
ENSMUSG00000046204	Pnma2	0.295367498936631
ENSMUSG00000046210	Olfr735	0.00775807198454509
ENSMUSG00000046215	Rprml	-3.22876640848301
ENSMUSG00000046223	Plaur	-3.7399458033871
ENSMUSG00000046229	Scand1	3.84999698735908
ENSMUSG00000046230	Vps13a	2.06550130857406
ENSMUSG00000046245	Pilra	5.07005531730102
ENSMUSG00000046269	Usp27x	-4.90178930133449
ENSMUSG00000046280	She	-4.03307264342387
ENSMUSG00000046287	Pnma3	-2.68213085357833
ENSMUSG00000046295	Ankle1	-0.0119317930877588
ENSMUSG00000046311	Zfp62	-6.44321821709425
ENSMUSG00000046314	Stxbp6	-0.260348993491917
ENSMUSG00000046318	Ccbe1	-1.13244609580882
ENSMUSG00000046323	Dppa3	4.99693334646814
ENSMUSG00000046324	Ermp1	3.80650729169114
ENSMUSG00000046329	Slc25a23	8.34043473994896
ENSMUSG00000046330	Rpl37a	7.00644607425409
ENSMUSG00000046351	Zfp322a	-6.3005076058196
ENSMUSG00000046352	Gjb2	1.70579693684751
ENSMUSG00000046364	Rpl27a	4.53385124753132
ENSMUSG00000046380	Jrk	-7.12313577539815
ENSMUSG00000046387	Pcdhb17	1.88498758937655
ENSMUSG00000046396	Olfr609	6.04227556066676
ENSMUSG00000046402	Rbp1	8.57783051012979
ENSMUSG00000046404	Yod1	-6.50185787380314
ENSMUSG00000046408	1700067K01Rik	1.29342012798678
ENSMUSG00000046410	Kcnk6	-2.79169445090552
ENSMUSG00000046417	Lrrc75a	-0.752713431051566
ENSMUSG00000046432	Bex3	4.67576566885583
ENSMUSG00000046434	Hnrnpa1	0.876715771845098
ENSMUSG00000046441	Cmtr2	-10.1780268671161
ENSMUSG00000046442	Ppm1e	-0.415601483439308
ENSMUSG00000046447	Camk2n1	-2.06159353182467
ENSMUSG00000046470	Sox18	-3.4763675504533
ENSMUSG00000046480	Scn4b	-0.691353730126457
ENSMUSG00000046490	Rnf222	2.04343352059957
ENSMUSG00000046516	Cox17	4.57425786879209
ENSMUSG00000046518	Ferd3l	1.96651814972037
ENSMUSG00000046519	Golph3l	-3.88692394377627
ENSMUSG00000046541	Zfp526	-4.25080300493741
ENSMUSG00000046546	Fam43a	-9.19413303954557
ENSMUSG00000046550	Spin2c	-0.222938867930732
ENSMUSG00000046556	Zfp319	-9.00740911633407
ENSMUSG00000046561	Arsj	-4.29252125451086
ENSMUSG00000046562	Unc119b	-0.0777289477649413
ENSMUSG00000046567	4930430F08Rik	-1.14121054162078
ENSMUSG00000046572	Zfp518b	-4.63463018765645
ENSMUSG00000046573	Lyrm4	-0.340823774993494
ENSMUSG00000046574	Prr12	-5.31149237721542
ENSMUSG00000046589	Lrrc8e	-5.14483666752589
ENSMUSG00000046591	Ticrr	-7.80609728858572
ENSMUSG00000046598	Bdh1	1.71543362348414
ENSMUSG00000046605	B3gntl1	1.00643595671664
ENSMUSG00000046607	Hrk	2.56017538448357
ENSMUSG00000046615	Actrt1	13.2212142794929
ENSMUSG00000046618	Olfml2a	0.550471696991089
ENSMUSG00000046623	Gjb4	-5.37341718652213
ENSMUSG00000046634	Pkd1l1	2.80349655520576
ENSMUSG00000046650	Olfr1440	4.96208802637974
ENSMUSG00000046658	Zfp316	-2.41326347042687
ENSMUSG00000046667	Rbm12b1	-5.4637923808345
ENSMUSG00000046668	Cxxc5	-5.92279652698745
ENSMUSG00000046671	Mtfr1l	1.52150994608772
ENSMUSG00000046675	Tmem251	-5.36429685781647
ENSMUSG00000046679	C87436	-6.75514752770614
ENSMUSG00000046688	Tifa	-1.47862783046266
ENSMUSG00000046691	Chtf8	-1.1256077460205
ENSMUSG00000046697	Enpp7	0.639406471933612
ENSMUSG00000046699	Slitrk4	-2.5748914327328
ENSMUSG00000046707	Csnk2a2	-1.2354010877788
ENSMUSG00000046709	Mapk10	1.40368174766539
ENSMUSG00000046711	Hmga1	3.43891236404791
ENSMUSG00000046714	Foxc2	-9.3562818218095
ENSMUSG00000046718	Bst2	6.35265506791112
ENSMUSG00000046719	Nxph3	-4.30815600728074
ENSMUSG00000046722	Cdc42se1	-4.14210189728657
ENSMUSG00000046731	Kctd11	-5.26495813429979
ENSMUSG00000046733	Gprc5a	-7.191943076319
ENSMUSG00000046743	Fat4	0.934972135285685
ENSMUSG00000046753	Ccdc66	0.872101775509869
ENSMUSG00000046756	Mrps7	0.0642382999704509
ENSMUSG00000046761	Fam83h	-6.45756465281018
ENSMUSG00000046768	Rhoj	0.698101621851532
ENSMUSG00000046774	8030474K03Rik	3.00736784552201
ENSMUSG00000046785	Epm2aip1	-3.95660195948617
ENSMUSG00000046791	Riox1	-8.58669435814123
ENSMUSG00000046792	Zfp787	-5.19428980776292
ENSMUSG00000046794	Ppp1r3b	-4.60015398529334
ENSMUSG00000046798	Cldn12	-5.8576295851588
ENSMUSG00000046805	Mpeg1	7.02127281397102
ENSMUSG00000046808	Atp10d	-2.58024223305785
ENSMUSG00000046814	Gchfr	2.36318255180384
ENSMUSG00000046818	Ddit4l	-5.65541931410326
ENSMUSG00000046822	Slc39a3	-0.560594219018124
ENSMUSG00000046836	Brox	-1.74874972400296
ENSMUSG00000046841	Ckap4	-0.336308770391592
ENSMUSG00000046846	Spesp1	-1.38903404077359
ENSMUSG00000046854	Pip5kl1	2.55847262583591
ENSMUSG00000046856	Gpr1	-0.360762819226111
ENSMUSG00000046861	Hectd3	4.54370264681555
ENSMUSG00000046865	Fbl	1.99529254573015
ENSMUSG00000046873	Mbtps2	1.65104185414047
ENSMUSG00000046876	Atxn1	-4.38683978674275
ENSMUSG00000046879	Irgm1	-6.29298042130017
ENSMUSG00000046881	Olfr374	1.47537828070293
ENSMUSG00000046897	Zfp740	-2.8635314789929
ENSMUSG00000046908	Ltb4r1	-2.99489895705726
ENSMUSG00000046909	Tefm	-7.39466667791176
ENSMUSG00000046922	Gpr6	4.9702265447779
ENSMUSG00000046934	Csl	5.28530676407217
ENSMUSG00000046942	Mageb16	1.56853184876371
ENSMUSG00000046947	Adck2	-1.49730369640728
ENSMUSG00000046949	Nqo2	4.21744687404678
ENSMUSG00000046959	Slc26a1	3.21845507860855
ENSMUSG00000046961	Gpr156	-2.01607937207899
ENSMUSG00000046962	Zbtb21	-8.27285021348383
ENSMUSG00000046971	Pla2g4f	-0.460515678788886
ENSMUSG00000046982	Tshz1	-3.81825657090993
ENSMUSG00000046985	Tapt1	-3.23056318353852
ENSMUSG00000046991	Wdr27	0.584836080944783
ENSMUSG00000046994	Mars2	-7.89771585950615
ENSMUSG00000046997	Spsb4	-2.04695267406914
ENSMUSG00000046999	1110032F04Rik	-3.44820991367623
ENSMUSG00000047003	Zfp41	-5.74685164228477
ENSMUSG00000047013	Fbxo41	-0.0567213017848742
ENSMUSG00000047022	Mipol1	1.27450183052339
ENSMUSG00000047030	Spata2	-7.34555345552602
ENSMUSG00000047033	Pcdhb15	2.71495668585434
ENSMUSG00000047034	Ankrd33	-0.501850331952546
ENSMUSG00000047036	Zfp445	-3.67710617221798
ENSMUSG00000047037	Nipa1	0.661090979538802
ENSMUSG00000047039	Olfr1151	6.64374614840753
ENSMUSG00000047044	D030056L22Rik	-4.75081486503677
ENSMUSG00000047045	Tmem164	-0.403000680679851
ENSMUSG00000047067	Dusp28	2.07493043766831
ENSMUSG00000047084	Ngrn	-4.86858958100695
ENSMUSG00000047085	Lrrc4b	-0.306541970937494
ENSMUSG00000047090	Tmem198b	0.911019300713798
ENSMUSG00000047098	Rnf31	-1.68137460613354
ENSMUSG00000047104	Pbp2	0.287575476820869
ENSMUSG00000047115	Fam221a	-4.61911162709968
ENSMUSG00000047123	Ticam1	-6.1503572501222
ENSMUSG00000047126	Cltc	1.82271206049446
ENSMUSG00000047139	Cd24a	0.32837597945125
ENSMUSG00000047141	Zfp654	-6.70754193495428
ENSMUSG00000047143	Dmrta2	-5.24926051530678
ENSMUSG00000047146	Tet1	-2.14446830234988
ENSMUSG00000047150	1700001C19Rik	1.5322865393496
ENSMUSG00000047153	Khnyn	-3.17572990377267
ENSMUSG00000047155	Cyp4x1	3.58967380619454
ENSMUSG00000047181	Samd14	2.22446784562086
ENSMUSG00000047182	Irs3	-0.812274104432411
ENSMUSG00000047187	Rab2a	0.915272421203939
ENSMUSG00000047193	Dync2h1	3.21868368214167
ENSMUSG00000047205	Dusp18	-0.169054596291033
ENSMUSG00000047213	Ythdf3	-3.42377619662446
ENSMUSG00000047215	Rpl9	3.06190377992937
ENSMUSG00000047221	Fam185a	-0.686878166620144
ENSMUSG00000047227	Gm527	-1.8745677779746
ENSMUSG00000047238	Mageh1	-2.58410178828773
ENSMUSG00000047242	Taf9b	0.908735100252723
ENSMUSG00000047248	C2cd3	1.21314874248765
ENSMUSG00000047250	Ptgs1	1.87332371621926
ENSMUSG00000047260	Emc6	-0.895999218685042
ENSMUSG00000047261	Gap43	5.39580954388317
ENSMUSG00000047264	Zfp358	-3.53925386745308
ENSMUSG00000047281	Sfn	1.29583559913373
ENSMUSG00000047284	Neurl4	-0.625856008663938
ENSMUSG00000047293	Gpr15	17.5555368409168
ENSMUSG00000047342	Zfp286	-4.983213284436
ENSMUSG00000047344	Lancl3	-2.38973775148697
ENSMUSG00000047361	Gm973	3.25545916990552
ENSMUSG00000047363	Cstad	-1.66144166064476
ENSMUSG00000047368	Abhd17b	-5.47208546608843
ENSMUSG00000047371	Zfp768	-7.55108327039752
ENSMUSG00000047379	B4gat1	0.82559822871313
ENSMUSG00000047388	Atmin	-4.58676172368195
ENSMUSG00000047407	Tgif1	-9.91830691077838
ENSMUSG00000047409	Ctdspl	-2.25866845153357
ENSMUSG00000047412	Zbtb44	-3.3052384875467
ENSMUSG00000047414	Flrt2	-6.67796041538366
ENSMUSG00000047415	Gpr68	-2.77599691249348
ENSMUSG00000047417	Rexo1	-1.67825509610296
ENSMUSG00000047423	AI837181	-6.78440334060218
ENSMUSG00000047428	Dlk2	-2.34904683262654
ENSMUSG00000047434	Xxylt1	2.93205953122528
ENSMUSG00000047441	Antxrl	0.390882398246736
ENSMUSG00000047446	Arl4a	-5.21328117897167
ENSMUSG00000047454	Gphn	0.874683544661829
ENSMUSG00000047459	Dynlrb1	5.06947637059774
ENSMUSG00000047466	8030462N17Rik	-6.43138565289751
ENSMUSG00000047473	Zfp30	-6.02357360032299
ENSMUSG00000047492	Inhbe	1.49909240462768
ENSMUSG00000047495	Dlgap2	1.15707416328398
ENSMUSG00000047496	Rnf152	-4.42283020479844
ENSMUSG00000047497	Adamts12	1.52624903972877
ENSMUSG00000047501	Cldn4	-2.15216699687918
ENSMUSG00000047507	Baiap3	-0.122018844423613
ENSMUSG00000047514	Tspyl1	-1.54792602811227
ENSMUSG00000047515	BC049715	-2.57290882398546
ENSMUSG00000047518	Slfnl1	0.7160619219592
ENSMUSG00000047534	Mis18bp1	-4.78426814471384
ENSMUSG00000047539	Fbxo28	-5.97396580787533
ENSMUSG00000047547	Cltb	4.83044118080998
ENSMUSG00000047554	Tmem41b	-2.11738573031369
ENSMUSG00000047557	Lxn	3.9624480574514
ENSMUSG00000047565	Acot10	2.92458416887431
ENSMUSG00000047583	Tyw3	-4.07417636516651
ENSMUSG00000047594	Olfr1122	3.92501587400877
ENSMUSG00000047603	Zfp235	-6.09581922739981
ENSMUSG00000047604	Frat2	-6.89310166298625
ENSMUSG00000047613	A430005L14Rik	-4.27567005657994
ENSMUSG00000047632	Fgfbp3	1.4777927628441
ENSMUSG00000047635	2810006K23Rik	0.419067846858859
ENSMUSG00000047648	Fbxo30	-7.72657097473742
ENSMUSG00000047649	Cd3eap	-4.5637353923129
ENSMUSG00000047656	Trpt1	1.21111167549453
ENSMUSG00000047658	Gal3st3	-1.91174086846416
ENSMUSG00000047674	Pdha2	-3.312580291202
ENSMUSG00000047675	Rps8	5.52480344728423
ENSMUSG00000047694	Yipf6	-0.48266321854736
ENSMUSG00000047702	Olfr1388	1.32228387389493
ENSMUSG00000047710	Champ1	-7.67773034076521
ENSMUSG00000047712	Ust	-3.17259934936869
ENSMUSG00000047714	Ppp1r2	0.232804899462591
ENSMUSG00000047719	Ubiad1	-3.7804273276493
ENSMUSG00000047721	Bola2	4.21717384426129
ENSMUSG00000047730	Fcgbp	-1.34258156777247
ENSMUSG00000047731	Wbp1l	-1.89429567794566
ENSMUSG00000047735	Samd9l	-0.463683784663362
ENSMUSG00000047747	Rnf150	-2.78786747619372
ENSMUSG00000047749	Zc3hav1l	-3.94165959036093
ENSMUSG00000047751	Utf1	-1.82852189501323
ENSMUSG00000047757	Fancb	-3.92519090211948
ENSMUSG00000047759	Hs3st3a1	-2.06824291452841
ENSMUSG00000047766	Lrrc49	1.14040963780762
ENSMUSG00000047767	Atg16l2	-1.29092303935638
ENSMUSG00000047777	Phf13	-9.88480641304687
ENSMUSG00000047786	Lix1	-4.28576356671459
ENSMUSG00000047789	Slc38a9	0.598979111959526
ENSMUSG00000047793	Sned1	0.439491038227934
ENSMUSG00000047798	Cd300lf	-1.29430183167794
ENSMUSG00000047804	Akap10	-6.39665483180413
ENSMUSG00000047810	Ccdc88b	-1.21290514427367
ENSMUSG00000047821	Trim16	-6.85835462524135
ENSMUSG00000047824	Pygo2	-4.92843176267384
ENSMUSG00000047832	Cdca4	-8.73047841502092
ENSMUSG00000047842	Diras2	-1.20165521843878
ENSMUSG00000047843	Bri3	0.227174665009596
ENSMUSG00000047844	Bex4	2.71723403976542
ENSMUSG00000047866	Lonp2	2.34100518255239
ENSMUSG00000047875	Gpr157	-4.03078488110808
ENSMUSG00000047878	A4galt	-5.70980190944849
ENSMUSG00000047879	Usp14	1.0784060800441
ENSMUSG00000047881	Rell1	0.225534203430209
ENSMUSG00000047884	Klk9	2.3118792661515
ENSMUSG00000047888	Tnrc6b	-2.56378011093036
ENSMUSG00000047894	Ang2	4.04687973495728
ENSMUSG00000047904	Sstr2	-2.7325649700581
ENSMUSG00000047909	Ankrd16	-1.57894996527348
ENSMUSG00000047910	Pcdhb16	-0.940511086949426
ENSMUSG00000047911	Npm2	3.11230768955753
ENSMUSG00000047921	Trappc9	9.3102540068183
ENSMUSG00000047945	Marcksl1	1.27338655507631
ENSMUSG00000047953	Gp5	-0.799154814282533
ENSMUSG00000047963	Stbd1	-1.97413761074015
ENSMUSG00000047976	Kcna1	1.8908580769864
ENSMUSG00000047989	Ino80c	1.28917737963346
